numero_expediente,id_interno,antecedentes,asunto
00431-2007-AA,11110,,
00283-1999-AA,33812,,
00283-1999-AA,33813,,
00391-1999-AA,33814,,
00391-1999-AA,33815,,
02894-2013-AA,3467,"La recurrente interpone demanda de amparo contra la Oficina de Normalización
Previsional (ONP), con el objeto que se declare la nulidad de los Reportes Situación en
el Sistema Nacional (RESIT) 50396 y 136092; y que, en consecuencia, se emita un
nuevo Reporte de Situación en el Sistema Nacional de Pensiones (RESIT-SNP), en el
que se le reconozca la.totalidad de sus aportes para lograr su desafiliación del Sistema
Privado de Pensiones y acceder a una pensión de jubilación en el Sistema Nacional de
Pensiones. Asimismo, solicita el pago de los costos del proceso.
La Oficina de Normalización Previsional (ONP) contesta la demanda y solicita
que esta sea declarada infundada alegando que al actor se le denegó su desafiliación del
Sistema Privado de Pensiones (SPP) por no acreditar los años de aportaciones exigidos
conforme a la Ley 28991 y su reglamento aprobado por el Decreto Supremo 062-3007-
EF.
El Sexto Juzgado Especializado en lo Constitucional de Lima, con fecha 20 de
setiembre de 2012, declaró infundada la demanda por considerar que el actor no ha
cumplido con el requisito de años de aportación exigidos en la Ley 28991.
La Sala revisora, con fecha 8 de mayo de 2013, recovó la apelada; y
reformándola, declaró improcedente la demanda, por considerar que Jos documentos
probatorios que adjunta resultan insuficientes para formar convicción sobre la veracidad
de las mayores aportaciones que alega haber efectuado el demandante.
AL CONSTITUCIONAL
lllllmllllllllllll~~~~~~~~~ 111111111111111
EXP. N.o 02894-2013-PA/TC
LIMA
MARÍA ESPERANZA CAP UÑA Y
RAMÍREZ",
04145-2013-AA,3527,,
06445-2013-AA,3635,,
04968-2014-HC,38595,,
02383-2013-AA,38596,"Con fecha 22 de julio de 2009, el recurrente interpone demanda de amparo
contra el Proyecto Especial Pichis Palcazú (PEPP), solicitando que se le restituya en el
cargo de responsable de tesorería que venía ocupando. Manifiesta que ingresó a laborar
para la entidad emplazada el 15 de noviembre de 2006, y que desde esa fecha no fue
objeto de llamadas de atención o de suspensiones, hasta que, mediante la Resolución
Directoral N° 104-2009-AG-PEPP-CD/DE, de fecha 16 de marzo de 2009, se le
sancionó con seis meses de suspensión; y luego, a través de la Resolución Directoral N°
149-2009-AG-PEPP-CD/DE, de fecha 11 de mayo de 2009, fue suspendido por tres
meses, pese a que los hechos que sustentan las supuestas faltas que se le imputaron
habían ocurrido en el año 2008, por lo que se ha trasgredido el principio de inmediatez.
Por otro lado, el actor sostiene que las sanciones que se le impusieron fueron una
represalia por su afiliación al Sindicato Único de Trabajadores del Proyecto Especial
Pichis Palcazú, en el mes de enero de 2009, fecha desde la cual se iniciaron en su contra
actos de hostilización y amenazas de ser despedido por la comisión de faltas graves si
no renunciaba al sindicato. Ese ultimátum se concretaría en diciembre de 2009,
momento en el cual vencen las suspensiones de las que fue objeto y, además, coincide
con el vencimiento del plazo de duración de su contrato de trabajo para servicio
específico, lo que configuraría un despido fraudulento.
Asimismo, refiere el recurrente que sus contratos de trabajo a plazo fijo se
desnaturalizaron, debido a que en el desempeño de los cargos de especialista en
abastecimientos, tesorero y Jefe de la Oficina de Administración que ejerció, realizó
labores de carácter permanente. Por ello, en aplicación del principio de primacía de la
T UNAL CONSTITUCIONAL
EXP. N' 02383-2013-PA/TC
JUNÍN
ELGO RÍOS NÚÑEZ
realidad ern(cid:9) ador a plazo indeterminado.
Afirma el demandante que el accionar fraudulento de la entidad demandada
vulnera sus derechos al trabajo, a la tutela procesal efectiva, a la igualdad, a la libertad
sindical, al honor y a la rectificación de información, así como el principio de
inmediatez.
El Director Ejecutivo del Proyecto demandado propone las excepciones de
ispendencia, falta de agotamiento de la vía administrativa y de prescripción; y
c ntesta la demanda en la que señala que no existió despido, sino la suspensión perfecta
d las labores del actor por habérsele impuesto una sanción disciplinaria, por lo que su
vínculo laboral permanecía vigente. Refiere que las sanciones impuestas al actor fueron
resultado de un proceso investigatorio llevado a cabo conforme a ley.
El Juzgado Civil Transitorio de La Merced, con fecha 17 de enero de 2012,
declara infundadas las excepciones propuestas; y con fecha 12 de setiembre de 2012,
declara infundada la demanda, por considerar que los procedimientos investigatorios y
las sanciones impuestas al actor se efectuaron conforme al Manual de Procesos
Investigatorios de la Sede Central de Proyectos Especiales y Programas de Inversión del
INADE, porque no se ha comprobado que las sanciones impuestas sean consecuencia de
su afiliación sindical, y porque el supuesto despido fraudulento no puede ser ventilado
en el proceso de amparo, por existir hechos controvertidos que requieren contar con una
etapa probatoria.
La Sala revisora, revocando la apelada, declara improcedente la demanda, por
estimar que el cuestionamiento de las resoluciones administrativas que sancionaron al
debe ser dilucidado en la vía del proceso contencioso administrativo, pues éstas
ispusieron la suspensión del trabajador en sus labores y no su despido; precisando,
además, que no se ha acreditado que las sanciones tengan relación con las actividades
sindicales del demandante.",
